title,link,image,author,discount,publisher,pubdate,isbn,description,title_nouns,description	_nouns
파이썬과케라스로배우는대소니의딥러닝기초파이썬과케라스로배우는,https://search.shopping.naver.com/book/catalog/32466943162,https://shopping-phinf.pstatic.net/main_3246694/32466943162.20221230074314.jpg,김철우,20700,디지털북스,20180405,9788960882263,아무것도몰라도시작할수있는최고의머신러닝교재입니다파이썬으로프로그래밍의기초지식을키우고객체지향개념과개발능력을배웁니다데이터를다루는최고의방법들을제공함으로서데이터를정의하고가공하고시각화하고변형할수있습니다케라스로머신러닝의핵심개념을이해하고최근많이사용되는최신의모델들을예제로사용합니다단계별로퀴즈문제를제공하여자신만의인공지능머신을만들어낼수있습니다,"['파이썬', '케', '라스', '소니', '딥', '러닝', '기초', '파이썬', '케', '라스']","['것', '시작', '최고', '머신', '러닝', '교재', '파이썬', '프로그래밍', '기초', '지식', '객체지향', '개념', '개발', '능력', '데이터', '최고', '방법', '을제', '공함', '데이터', '정의', '가공', '시각', '변형', '케', '라스', '머신', '러닝', '핵심', '개념', '이해', '최근', '사용', '최신', '모델', '예제', '로사', '단계', '별로', '퀴즈', '문제', '제공', '여자신', '인공', '지능', '머신']"
예제로배우는파이썬머신러닝텐서플로파이토치사이킷런으로,https://search.shopping.naver.com/book/catalog/34027238618,https://shopping-phinf.pstatic.net/main_3402723/34027238618.20221019134346.jpg,위시 (헤이든) 류,29700,제이펍,20220826,9791192469249,다양한알고리즘과최신기법으로머신러닝개발실무능력레벨업인공지능시스템구축에필요한지식과개발방법을망라한가이드북꾸준히개정되어이번판에는영화추천엔진나이브베이즈얼굴인식주가예측신경망옷이미지분류시퀀스예측강화학습등개장이추가되었다주요파이썬머신러닝알고리즘을라이브러리없이혹은텐서플로케라스같은라이브러리를사용해서구현해본다풍부한예제를통해특징공학분류회귀군집화등업계에서널리활용되는머신러닝기법의작동원리를익힐수있다,"['제로', '파이썬', '머신', '러닝', '텐서', '플로', '파', '이토', '치사', '킷런']","['알고리즘', '최신', '기법', '머신', '러닝', '개발', '실무', '능력', '레벨', '업', '인공', '지능', '시스템', '구축', '지식', '개발', '방법', '망라', '가이드북', '개정', '이번', '판', '영화', '추천', '엔진', '나이', '브베', '이즈', '얼굴인식', '주가', '예측', '신경망', '옷', '이미지', '분류', '시퀀스', '예측', '강화', '학습', '등', '개장', '추가', '파이썬', '머신', '러닝', '알고리즘', '라이브러리', '텐서', '플로', '케', '라스', '라이브러리', '용해', '구현', '예제', '통해', '특징', '공학', '분류', '회귀', '군집', '등', '업계', '널리', '활용', '머신', '러닝', '기법', '작동', '원리']"
프로그래머를위한파이썬실전프로젝트로배우는소프트웨어개발의원리와정석,https://search.shopping.naver.com/book/catalog/32471675118,https://shopping-phinf.pstatic.net/main_3247167/32471675118.20221231083943.jpg,데인 힐라드,22500,제이펍,20201113,9791190665636,프로그래머를위한파이썬은이해할수있으며유지보수가가능하며확장가능한전문가수준의소프트웨어를설계하고작성하는방법을설명한다데인힐라드는프로그래밍전문가가되기위해서무엇이필요한지잘알고있으며유용한예제와연습문제를통해코드를모듈화하는것과복잡도를줄여품질을향상시키는시점과이유그리고그방법을알려준다이러한핵심원칙을배운다면여러분의코드는읽기쉽고관리하기쉬우며재사용하기좋게변모할것이다,"['프로그래머', '위', '파이썬', '실전', '프로젝트', '소프트웨어', '개발', '원리', '정석']","['프로그래머', '위', '파이썬', '이해', '유지', '보수', '확장', '전문가', '수준', '소프트웨어', '설계', '작성', '방법', '설명', '다데', '힐라', '프로그래밍', '전문가', '위해', '무엇', '예제', '연습', '문제', '통해', '코드', '모듈', '복', '품질', '향상', '시점', '이유', '방법', '핵심', '원칙', '여러분', '코드', '관리', '재사용', '변모']"
파이썬프로그래밍교과서파이썬으로프로그래밍입문하기개정판,https://search.shopping.naver.com/book/catalog/32466482492,https://shopping-phinf.pstatic.net/main_3246648/32466482492.20221229071412.jpg,제니퍼 캠벨^폴 그라이즈^제이슨 만토요,20700,길벗,20190430,9791160507669,파이썬프로그래밍입문은교과서로수만명의학생들이검증한강의로입문하자캐나다토론토대학교와코세라에서을통해이미수만명의학생과독자가이책으로학습했다직접학생들을가르치고학생들이어려움이무엇인지이해하는강사가쓴제대로된입문서로학습하자스텝과미스스텝으로배우는예제프로그래밍경험이없어도쉽게시작할수있는간단한예제로시작한다스텝을밟으며점진적으로발전하는예제와미스스텝으로발생하는오류를직접해결하는예제를접하며기초를터득한다프로그래밍에대한체계적인사고법터득실생활에서접할수있는문제를컴퓨터과학자는어떻게접근하는지보여준다복잡한문제를간단한문제로분해하고각문제를해결하는방법을찾아내는방법이러한방법을결합해복잡한문제를해결하는애플리케이션을작성하는방법을학습한다,"['파이썬', '프로그래밍', '교과서', '파이썬', '프로그래밍', '입문', '개정판']","['파이썬', '프로그래밍', '입문', '교과서', '명의', '학생', '검증', '강의', '입문', '하자', '캐나다', '토론토', '대학교', '코세라', '통해', '미수', '명의', '학생', '독자', '책', '학습', '직접', '학생', '학생', '어려움', '무엇', '해하', '강사', '제대로', '입문', '서로', '학습', '하자', '스텝', '미스', '스텝', '예제', '프로그래밍', '경험', '시작', '예제', '시작', '스텝', '점진', '발전', '예제', '미스', '스텝', '발생', '오류', '직접', '해결', '예제', '접', '기초', '터득', '프로그래밍', '대한', '체계', '인사', '고법', '터득', '실생활', '접', '문제', '컴퓨터과학', '접근', '지보', '여준', '문제', '문제', '분해', '각', '문제', '해결', '방법', '방법', '방법', '결합해', '문제', '해결', '애플리케이션', '작성', '방법', '학습']"
파이썬으로시작하는코딩나만의게임을만들어보자,https://search.shopping.naver.com/book/catalog/32496596852,https://shopping-phinf.pstatic.net/main_3249659/32496596852.20221229072936.jpg,브라이언 칼링^말리 아데어,18000,코딩타임,20180910,9788928643929,코딩이지루하고어렵게만느껴지는사람들을위한세상에서제일재미있는파이썬입문서프로그래머들은파이썬이쉽다고하지만막상일반인이파이썬을접하면어려움을느끼고포기하는경우가많습니다하지만코딩타임의첫책파이썬으로시작하는코딩을통하면프로그래밍문외한도쉽게파이썬을이해하고배울수있답니다어려운코딩용어를줄줄이늘어놓으며단순노동을반복시키는대신준비파일의코드를한줄한줄친절하고자세하게그리고쉽게설명해주거든요주요개념을직관적으로이해할수있도록돕는한컷만화도빼놓을수없는매력이고요게임만들기라는흥미로운주제에재미요소를하나씩추가하는방식으로독자의관심을집중시킨다는것도강점이지요파이썬으로시작하는코딩의기본코드를개념까지완벽하게숙지한다면누구나파이썬의세계에쉽게들어설수있을것입니다거기에상상력을더해자신만의프로그래밍을해보세요분명히즐겁고값진경험이될것입니다,"['파이썬', '시작', '코딩', '나', '게임']","['코딩', '사람', '위', '한세상', '제일', '파이썬', '입문', '프로그래머', '파이썬', '막상', '일반인', '파이썬', '어려움', '포기', '경우', '코딩', '타임', '첫책', '파이썬', '시작', '코딩', '통', '프로그래밍', '문외한', '파이썬', '이해', '코딩', '용어', '줄줄이', '단순', '노동', '반복', '대신', '준비', '파일', '코드', '줄', '줄', '설명', '해주', '주요', '개념', '직관', '이해', '컷', '만화', '매력', '게임', '만들기', '주제', '재미', '요소', '하나', '추가', '방식', '독자', '관심', '집중', '것', '강점', '파이썬', '시작', '코딩', '코드', '개념', '숙지', '면', '누구', '파이썬', '세계', '상상력', '자신', '프로그래밍', '경험']"
파이썬동시성프로그래밍명료하고훌륭한동시성파이썬코드작성하고개념이해하기,https://search.shopping.naver.com/book/catalog/32455535627,https://shopping-phinf.pstatic.net/main_3245553/32455535627.20231206070915.jpg,엘리엇 포브스,27000,에이콘출판,20180918,9791161752044,파이썬스레드라이브러리를사용해멀티스레딩모델과시스템을배운다스레드풀프로세스풀퓨처객체를소개하고멀티프로세싱도배워본다과라이브러리를활용해이벤트반응형및리액트프로그래밍을살펴보고같은라이브러리를활용해를활용한파이썬프로그램을작성한다그외에도등다양한라이브러리를소개하고이를활용한예제와개념을하나씩알아본다,"['파이썬', '동시성', '프로그래밍', '동시성', '파이썬', '코드', '작성', '개념', '이해']","['파이썬', '스레드', '라이브러리', '용해', '멀티스레딩', '모델', '시스템', '스레드', '풀', '프로세스', '풀', '퓨처', '객체', '소개', '멀티프로세싱', '라이브러리', '활용', '해이', '벤트', '반응', '및리액트', '프로그래밍', '라이브러리', '활용', '해', '활용', '파이썬', '프로그램', '작성', '다그', '외', '등', '라이브러리', '소개', '활용', '예제', '개념', '하나']"
파이썬과비즈니스자동화파이썬레시피와함께하는비즈니스자동화프로그래밍개발,https://search.shopping.naver.com/book/catalog/32490323733,https://shopping-phinf.pstatic.net/main_3249032/32490323733.20221231084300.jpg,체탄 기리다,27000,에이콘출판,20181108,9791161752297,파이썬은대중적으로인기있는프로그래밍언어중하나다파이썬비즈니스자동화는파이썬로비즈니스자동화를위한필요한기술을다루고실제로활용할수있도록도와준다같은다양한라이브러리를사용해파이썬과웹의상호작용엑셀워드파워포인트같은문서자동화알림이메일작업봇과대화이미지작업및데이터분석등을살펴본다,"['파이썬', '비즈니스', '자동화', '파이썬', '레시피', '비즈니스', '자동화', '프로그래밍', '개발']","['파이썬', '대중', '인기', '프로그래밍언어', '하나', '파이썬', '비즈니스', '자동화', '파이썬', '로', '비즈니스', '자동화', '위', '기술', '실제', '활용', '라이브러리', '용해', '파이썬', '웹', '상호작용', '엑셀', '워드', '파워포인트', '자동화', '알림', '이메일', '작업', '봇', '대화', '이미지', '작업', '및', '데이터', '석등']"
쪽주제로연습하는파이썬,https://search.shopping.naver.com/book/catalog/38314731640,https://shopping-phinf.pstatic.net/main_3831473/38314731640.20230627104112.jpg,구본근,18050,홍릉,20230228,9791156000921,이책은파이썬에대해다룬컴퓨터책이다쪽주제로연습하는파이썬의기초적이고전반적인내용을학습할수있도록구성하였다,"['쪽', '주제', '연습', '파이썬']","['책', '파이썬', '대해', '컴퓨터', '책', '쪽', '주제', '연습', '파이썬', '기초', '전반', '내용', '학습', '구성']"
핵심코어파이썬프로그래밍,https://search.shopping.naver.com/book/catalog/32466935642,https://shopping-phinf.pstatic.net/main_3246693/32466935642.20231004072425.jpg,최희식,20700,인피니티북스,20220317,9791185578965,이책은파이썬프로그램을기초부터빠르고쉽게학습할수있도록구성되어있다각각의개념설명에해당하는충분한예제프로그램들을통해쉽게풀어서설명하고이해하는데도움을준다또한학습한내용을직접응용해볼수있는진단문제를각단락의끝에배치하였다그리고장의끝에는연습문제와수행평가를구성하여충분한문제를제공한다이책의특징첫째강사가강의하는듯한스타일의문체로작성하였다둘째프로그래밍스킬을쉽게터득할수있도록기초적인문법구조와핵심적인내용만으로구성되어있다셋째해당장에서학습한전반적인중요사항에대해한번더점검할수있도록요약정리를수록하였다넷째프로그램의기본적이론과프로그램의수행적로직을활용할수있는지확인할수있는심층연습문제를수록하였다다섯째실습기반의응용문제를해결할수있는지를평가할수있도록코딩수행평가문제를제공한다,"['핵심', '코어', '파이썬', '프로그래밍']","['책', '파이썬', '프로그램', '기초', '학습', '구성', '각각', '개념', '설명', '해당', '예제', '프로그램', '통해', '설명', '해하', '데', '도움', '또한', '학습', '내용', '직접', '응용', '문제', '단락', '끝', '배치', '장의', '끝', '연습', '문제', '수행평가', '구성', '문제', '제공', '책', '특징', '첫째', '강사', '강의', '듯', '스타일', '문체', '로작', '둘째', '프로그래밍', '스킬', '터득', '기초', '문법', '구조', '핵심', '내용', '구성', '해당', '학습', '전반', '인중', '사항', '대해', '한번', '더', '점검', '요약', '정리', '수록', '넷째', '프로그램', '기본', '이론', '프로그램', '수행', '로직', '활용', '확인', '심층', '연습', '문제', '수록', '실습', '기반', '응용', '문제', '해결', '평가', '코딩', '수행평가', '문제', '제공']"
문제해결파이썬기본수학수학의흥미를높이고코딩과친숙해지는,https://search.shopping.naver.com/book/catalog/40731974628,https://shopping-phinf.pstatic.net/main_4073197/40731974628.20230627102240.jpg,이경미^이수연^안주연,18000,길벗,20230620,9791140704217,수학과코딩두마리토끼를잡으세요컴퓨터프로그래밍은수학과매우밀접한관련성이있습니다이도서는아주초보적인수학지식을바탕으로코딩이라는것을배워보고싶어하는학생들을위한파이썬입문용도서입니다수학에대한지식이많지않은학생들도쉽게따라갈수있도록초등학교에서배웠던평균내는방법부터중학교과정의확률과통계까지수학의핵심적인내용들을계열성있게파이썬프로그램으로구현해보면서수학의개념을다시한번복습하고그원리를순서도로작성해알고리즘을익히고파이썬프로그램으로구현하여절차적논리를배워갈수있는도서입니다수학에서배운원리를학습해가며알고리즘으로절차를구체화하다보면모호했던개념을확실하게다지면서수학과컴퓨터프로그래밍이라는두마리의토끼를잡을수있는도서입니다,"['문제해결', '파이썬', '수학', '수학', '흥미', '높이', '코딩']","['수학과', '코딩', '마리', '토끼', '컴퓨터', '프로그래밍', '수학과', '매우', '관련성', '도서', '아주', '초보', '수학', '지식', '바탕', '코딩', '것', '보고', '학생', '위', '파이썬', '입문', '용도', '수학', '대한', '지식', '학생', '초등학교', '평균', '방법', '중학교', '과정', '확률', '통계', '수학', '핵심', '내용', '계열', '파이썬', '프로그램', '구현', '수학', '개념', '다시', '한번', '복습', '원리', '순서도', '로작', '성해', '알고리즘', '파이썬', '프로그램', '구현', '절차', '논리', '갈수', '도서', '수학', '원리', '학습', '해', '알고리즘', '절차', '구체화', '개념', '지면', '수학과', '컴퓨터', '프로그래밍', '마리', '토끼', '잡', '수', '도서']"
파이썬으로배우는과학계산,https://search.shopping.naver.com/book/catalog/32466842417,https://shopping-phinf.pstatic.net/main_3246684/32466842417.20230927071435.jpg,김웅태,32550,서울대학교출판문화원,20211231,9788952130419,파이썬과수치해석동시에정복하기이책은미적분학선형대수학과같은학부초급수준의지식을가진이들을대상으로과학문제를푸는데보편적으로필요한다양한수치알고리즘을소개하고작성된알고리즘을파이썬으로구현하는방법을제시한다파이썬의가장큰장점은쉽고소스가공개되어있어서무료로사용할수있으며수많은개발자와사용자가인터넷을통해정보를공유하는미래지향적인언어라는점이다책앞부분에파이썬을설치하는방법과기초문법을설명하여파이썬에대한아무런배경지식이없는독자도이책만으로파이썬과수치해석을동시에학습할수있다알고리즘을이해하는것과알고리즘을코드로구현하는것은별개의문제다이책은약개의구체적인예제를제시하고각예제를해결하는파이썬코드와실행결과를제공한다또한알고리즘을직접짜서실행하는방법과같은기능을수행하는파이썬의내장함수를비교하여블랙박스같은내장함수의작동메커니즘을설명한다나아가각코드에대한상세한설명을덧붙임으로써수치해석을처음배우는이들이코드를쉽게이해하고과학계산에대한프로그래밍실력을기를수있게하였다역으로수치해석을통한실습은선형대수학푸리에변환과같은다소복잡한수학의기본개념학습에도움을줄것이다,"['파이썬', '과학', '계산']","['파이썬', '수치해석', '동시', '정복', '기이', '책', '미적분학', '선형대수학', '학부', '초', '수준', '지식', '대상', '과학', '문제', '보편', '알고리즘', '소개', '작성', '알고리즘', '파이썬', '구현', '방법', '제시', '파이썬', '가장', '장점', '소스', '공개', '무료', '로사', '개발자', '사용자', '인터넷', '통해', '정보', '공유', '미래', '지향', '언어', '점', '책앞', '부분', '파이썬', '설치', '방법', '기초', '문법', '설명', '파이썬', '대한', '배경', '지식', '독자', '책', '파이썬', '수치해석', '동시', '학습', '알고리즘', '해하', '것', '알고리즘', '코드', '구현', '것', '별개', '의문', '제다이', '책', '약', '구체', '예제', '제시', '각', '예제', '해결', '파이썬', '코드', '실행', '결과', '제공', '또한', '알고리즘', '직접', '실행', '방법', '기능', '수행', '파이썬', '내장', '함수', '비교', '블랙박스', '내장', '함수', '작동', '메커니즘', '설명', '다나', '가각', '코드', '대한', '상세', '설명', '수치해석', '처음', '코드', '이해', '과학', '계산', '대한', '프로그래밍', '실력', '을기', '수', '역', '수치해석', '통한', '실습', '선형대수학', '푸리에변환', '수학', '기본', '개념', '학습', '도움']"
데이터분석파이썬,https://search.shopping.naver.com/book/catalog/33091104634,https://shopping-phinf.pstatic.net/main_3309110/33091104634.20230214162911.jpg,김임용,28800,심통,20220630,9791197529580,현장전문가인저자의노하우를통해실무예제와쉬운설명으로파이썬기본실무마스터하기가상의인기업의데이터분석스토리로프로젝트전과정을배울수있다데이터분석현장전문가가데이터분석이론과현장에서필요한파이썬실무활용법과노하우를설명한다데이터분석에대해자세히이해할수있도록데이터분석의개념발달과정분석과정을알아보고파이썬의기본문법부터활용법을배운다독자들의이해를돕기위해가상의인기업의김대표를등장시켜병아리가부화하고성장하고성별과품종을구분하고닭의체중을예측하는과정을통해파이썬프로젝트전과정을배울수있다그리고인공신경망과딥러닝텍스트마이닝학습에참고할만한내용을다룬다,"['데이터', '분석', '파이썬']","['현장', '전문가', '자의', '노하우', '통해', '실무', '예제', '설명', '파이썬', '기본', '실무', '마스터', '상의', '기업', '데이터', '분석', '스토리', '프로젝트', '전', '과정', '데이터', '석현', '전문가', '데이터', '분석', '이론', '현장', '파이썬', '실무', '활용', '법', '노하우', '설명', '데이터', '분석', '대해', '데이터', '분석', '개념', '발달', '과정', '분석', '과정', '파이썬', '기본', '문법', '활용', '법', '독자', '이해', '돕기', '위해', '상의', '기업', '김', '대표', '등장', '병아리', '가부', '성별', '품종', '구분', '닭', '체중', '예측', '과정', '통해', '파이썬', '프로젝트', '전', '과정', '인공', '신경망', '딥', '러닝', '텍스트', '마', '이닝', '학습', '참고', '내용']"
난생처음파이썬프로그래밍,https://search.shopping.naver.com/book/catalog/32458141395,https://shopping-phinf.pstatic.net/main_3245814/32458141395.20230905101035.jpg,우재남,22800,한빛아카데미,20210628,9791156645528,실생활예제와동영상강의로난생처음배우는파이썬프로그래밍이책은파이썬의핵심문법을다양한삽화와도식을통해시각적으로설명하여비전공자도쉽고재미있게배울수있습니다또한각장마다수록된실생활사례위주의과실전예제를실습하면서프로그래밍실력을자연스럽게향상시킬수있습니다파이썬의기초문법과고급문법을배우고나면외부라이브러리를활용하여완성도높은실전프로젝트를경험할수있습니다본도서는대학강의용교재로개발되었으므로연습문제해답은제공하지않습니다,"['난생처음', '파이썬', '프로그래밍']","['실생활', '예제', '동영상', '강의', '난생처음', '파이썬', '프로그래밍', '책', '파이썬', '핵심', '문법', '삽화', '도식', '통해', '시각', '설명', '여비', '전공자', '또한', '각장', '수록', '실생활', '사례', '위주', '의과', '실전', '예제', '실습', '면서', '프로그래밍', '실력', '자연', '향상', '파이썬', '기초', '문법', '고급', '문법', '외부', '라이브러리', '활용', '완성', '프로젝트', '경험', '본도', '학강', '의용', '교재', '개발', '연습', '문제', '해답', '제공']"
데이터사이언스를위한기초수학파이썬,https://search.shopping.naver.com/book/catalog/37233438618,https://shopping-phinf.pstatic.net/main_3723343/37233438618.20230131162358.jpg,박민서,25650,길벗캠퍼스,20230117,9791140702701,인공지능의시작데이터사이언스를위한수학적메타인지를강화한다이책을통해미분벡터선형대수확률통계등데이터를다루는머신러닝과인공신경망과같은딥러닝을공부하는데필요한데이터사이언스의중요한수학적개념에대해서왜배워야하는지무엇을알아야하는지어떤역할을하는지비전공자인인문계학생도배경지식을전략적으로학습할수있습니다통계분석모델링프로그래밍을통한데이터속의의미를찾아서문제를해결하기위해중요한수학적인지식과기술을배우는한편벡터행렬선형대수학확률및통계미분의연산과기초적인개념부터머신러닝딥러닝학습에필요한원리와수학을이해하고파이썬코드로구현할수있습니다이책의장점세가지요약파이썬코드로수학개념을완벽하게풀이및검증어려운개념은그림과도해로누구나쉽게이해가능다양한상황을설정한예제로수학적활용능력치강화,"['데이터', '사이언스', '위', '기초', '수학', '파이썬']","['인공', '지능', '시작', '데이터', '사이언스', '위', '수학', '메타', '를', '책', '통해', '미분', '벡터', '선형대수', '확률', '통계', '등', '데이터', '머신', '러닝', '인공', '신경망', '딥', '러닝', '공부', '데', '데이터', '사이언스', '수학', '개념', '대해', '왜', '무엇', '역할', '비', '전공자', '인문', '학생', '배경', '지식', '전략', '학습', '통계', '분석', '모델링', '프로그래밍', '통한', '데이터', '속', '의미', '문제', '해결', '위해', '수학', '지식', '기술', '한편', '벡터', '행렬', '선형대수학', '확률', '및', '통계', '미분', '연산', '기초', '개념', '머신', '러닝', '딥', '러닝', '학습', '원리', '수학', '이해', '파이썬', '코드', '구현', '책', '장점', '세', '가지', '요약', '파이썬', '코드', '수학', '개념', '풀이', '및', '검증', '개념', '그림', '누구', '이해', '가능', '상황', '설정', '예제', '수학', '활용', '능력', '치', '강화']"
게임개만들며배우는파이썬누구나이책으로파이썬레벨업,https://search.shopping.naver.com/book/catalog/36361929626,https://shopping-phinf.pstatic.net/main_3636192/36361929626.20230905101632.jpg,벤 포터^쉬무엘 포터,19800,이지스퍼블리싱,20221215,9791163034230,간단한게임부터텍스트게임그래픽레이싱게임까지완성하며나의파이썬코딩실력을레벨업해보자동전던지기나가위바위보와같은간단한게임부터그래픽을이용한레이싱게임까지게임가지와다른여러게임을완성해보면서파이썬문법과프로그래밍을배울수있습니다이책은실습예제개를제공하는등이론보다실습위주로구성했습니다장까지프로그램을완성하는코드를작성한뒤하나하나설명하여독자들이파이썬문법뿐만아니라프로그래밍원리를자연스럽게체득할수있도록돕습니다또한파이썬기본함수와클래스딕셔너리라이브러리등을소개하고활용해볼수있도록했습니다단위테스트디버깅코드최적화와외부화리팩터링등코드를관리하는기술까지익혀진짜프로그래머가되는길로안내합니다이런게임과프로그램을만들수있어요채운단어에따라이야기가만들어지는단어채우기게임을만들수있어요동전던지기게임과주사위던지기게임으로선택이나무작위숫자를얻을수있어요생일을계산해태어난요일을알아맞히는계산게임을만들수있어요컴퓨터와가위바위보대결을할수있어요나만의게임에서메시지를암호화할수있어요스무고개를하듯숫자를맞히는게임을만들수있어요행맨게임으로알려진단어맞히기게임을기획부터개발까지모두할수있어요우주를배경으로한텍스트게임을만들수있어요복잡한도로에서마주오는다른차를피하는레이싱게임을만들수있어요그밖에내생일이얼마나남았는지알수있는카운트다운프로그램팁을계산하기위한서비스팁계산기웹사이트비밀번호를만들기위한비밀번호생성기까지다양한프로그램을만들수있어요,"['게임', '파이썬', '누구', '나이', '책', '파이썬', '레벨', '업']","['게임', '텍스트', '게임', '그래픽', '레이싱게임', '완성', '파이썬', '코딩', '실력', '레벨', '업', '동전', '던지기', '가위바위보', '게임', '그래픽', '용한', '레이싱게임', '게임', '가지', '게임', '완성', '파이썬', '문법', '프로그래밍', '책', '실습', '예제', '제공', '등', '이론', '실습', '위주', '구성', '장', '프로그램', '완성', '코드', '작성', '뒤', '하나', '설명', '독자', '파이썬', '문법', '프로그래밍', '원리', '자연', '체득', '또한', '파이썬', '기본', '함수', '클래스', '딕셔', '너리', '라이브러리', '등', '소개', '활용', '단위', '테스트', '디버깅', '코드', '최적화', '외부', '리', '팩터링', '등', '코드', '관리', '기술', '진짜', '프로그래머', '로안', '내합', '게임', '프로그램', '채운', '단어', '이야기', '단어', '게임', '동전', '던지기', '게임', '주사위', '던지기', '게임', '선택', '무작위', '숫자', '생일', '계산', '해태', '요일', '계산', '게임', '컴퓨터', '가위바위보', '대결', '나', '게임', '메시지', '암호', '스무고개', '듯', '숫자', '게임', '행맨', '게임', '단어', '게임', '기획', '개발', '모두', '우주', '배경', '텍스트', '게임', '도로', '마주', '다른', '차', '피하', '레이싱게임', '밖', '생일', '얼마나', '카운트다운', '프로그램', '팁', '계산', '위', '서비스', '팁', '계산기', '웹사이트', '비밀번호', '만들기', '위', '비밀번호', '생', '성기', '프로그램']"
파이썬을이용한통계학원론,https://search.shopping.naver.com/book/catalog/32492429159,https://shopping-phinf.pstatic.net/main_3249242/32492429159.20230801120403.jpg,권세혁,21850,교우,20220302,9791125103479,파이썬을이용한통계학원론은파이썬에대해다룬도서이며기초수학통계적추론관계분석등을수록하고있어기초적이고전반적인내용을확인하실수있습니다,"['파이썬', '이용', '통계학', '원론']","['파이썬', '이용', '통계학', '원론', '파이썬', '대해', '도서', '기초', '수학', '통계적추론', '관계', '석등', '수록', '기초', '전반', '내용', '확인', '실수']"
바이오파이썬으로만나는생물정보학파이썬프로그래밍을통해풀어보는생명의구조,https://search.shopping.naver.com/book/catalog/32486413828,https://shopping-phinf.pstatic.net/main_3248641/32486413828.20221229074456.jpg,한주현,23400,비제이퍼블릭,20190322,9791186697818,실제로현업에서사용하는바이오파이썬모듈과개의프로그래밍예제를통해생물정보학파이썬프로그래밍의기초를쌓을수있는도서쏟아지는생물정보빅데이터를처리함에있어배우기쉽고원하는결과를신속하게만들어낼수있는파이썬은이시대의단연인기있는언어다바이오파이썬은파이썬라이브러리중하나로유전체데이터서열을읽거나생물정보데이터다루기와같은웹정보가져오기그리고생물정보분석툴실행등의기능을할수있다본도서에서는각장마다바이오파이썬의모듈들을학습할것이다실무에서뛰고있는의생명연구자및생물정보학에관심이있는분들이연구에즉시활용할수있도록실제생물정보데이터를가지고예제와연습문제를꾸려보았다또한기초생물정보학파이썬프로그래밍의실력향상을위해개문항의연습문제도구성하였다각장의내용을학습하고연습문항을해결하다보면각종생물정보문제를손쉽게해결할수있으리라믿어의심치않는다,"['바이오파이썬', '생물정보학', '파이썬', '프로그래밍', '통해', '생명', '구조']","['실제', '업', '사용', '바이오파이썬', '모듈', '개', '프로그래밍', '예제', '통해', '생물정보학', '파이썬', '프로그래밍', '기초', '도서', '생물', '정보', '빅데이터', '처리', '함', '결과', '파이썬', '대의', '단연', '인기', '언어', '바이오파이썬', '파이썬', '라이브러리', '하나로', '유전체', '데이터', '서열', '생물', '정보', '데이터', '웹', '정보', '생물', '정보', '분석', '툴', '실행', '등', '기능', '도서', '각장', '바이오파이썬', '모듈', '학습', '실무', '생명', '연구자', '및', '생물정보학', '관심', '분', '연구', '즉시', '활용', '실제', '생물', '정보', '데이터', '가지', '예제', '연습', '문제', '또한', '기초', '생물정보학', '파이썬', '프로그래밍', '실력', '향상', '위해', '문항', '연습', '문제', '도구', '각장', '내용', '학습', '연습', '문항', '해결', '각종', '생물', '정보', '문제', '해결', '의심', '치']"
